ID,Metal,BDE,M-H,VMH,CoordNum,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum
QAYJUY.Co.xyz,Co,48.91,1.494399,1821.7,5,1,0,0,1,0,0,0,1,0,0,0,0,9
QAYWIY.Ir.xyz,Ir,57.29,1.57038,2188.4,5,1,0,0,0,0,0,0,1,0,1,0,17,9
QAYWOE.Ir.xyz,Ir,75.85,1.584238,2130.5,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QAYXOG.Mo.xyz,Mo,53.99,1.674167,1895.6,10,1,0,1,0,0,0,0,1,0,0,0,0,6
QEBLAN.Ir.xyz,Ir,70.22,1.581277,2167.9,8,1,0,1,0,0,0,1,0,0,1,0,0,9
QEBLER.Ir.xyz,Ir,74.06,1.578178,2186.8,7,2,0,1,0,0,0,1,0,0,1,0,17,9
QEBNAM.Ru.xyz,Ru,58.33,1.56349,2021.6,8,2,0,1,1,0,0,0,1,0,0,0,0,8
QEBTEW.Ru.xyz,Ru,63.87,1.578516,2028.7,7,1,0,1,0,1,0,0,1,0,0,0,0,8
QECNUH.Ir.xyz,Ir,66.22,1.600706,2133.9,9,1,0,1,0,0,0,1,1,0,0,1,0,9
QEFFOW.Rh.xyz,Rh,48.51,1.558783,2017.2,5,1,0,1,0,0,0,0,1,1,0,1,0,9
QEFPIA.Rh.xyz,Rh,62.79,1.561557,2035.1,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QEGVAC.Re.xyz,Re,68.85,1.656407,2056.5,5,1,0,1,0,1,0,0,0,0,0,1,0,7
QEGYOR.Ir.xyz,Ir,61.18,1.571094,2236.3,8,1,0,1,0,0,0,0,0,1,1,0,0,9
QEHKEV.W.xyz,W,64.8,1.700541,1907.4,12,1,0,1,0,0,0,0,1,0,0,0,0,6
QEHKIZ.W.xyz,W,63.78,1.706551,1886.4,12,1,0,1,0,0,0,0,1,0,0,0,0,6
QEHNAU.Ir.xyz,Ir,75.27,1.601147,2076.5,6,1,0,0,1,1,0,0,1,0,0,0,7,9
QEHYAG.Rh.xyz,Rh,62.09,1.543372,2104.6,6,1,0,1,0,1,0,0,1,0,0,1,8,9
QEJFAO.Y.xyz,Y,73.45,2.033589,1296.5,7,3,0,0,1,0,0,0,0,0,0,0,0,3
QEJJAS.Ir.xyz,Ir,66.23,1.54629,2371.7,8,1,0,1,1,0,0,0,0,0,1,1,0,9
QEJKAU.Ir.xyz,Ir,70.11,1.581921,2158,6,1,0,1,1,0,0,0,1,0,1,0,17,9
QEJLIC.Ru.xyz,Ru,67.98,1.599136,2017.5,9,2,0,1,0,0,0,1,1,0,0,0,0,8
QEJLOI.Ru.xyz,Ru,67.08,1.595679,2017.1,9,2,0,1,0,0,0,1,1,0,0,0,0,8
QEJPIF.Ni.xyz,Ni,54.71,1.48156,2001.4,4,1,0,0,0,0,0,1,1,0,0,0,0,10
QEJPOL.Ni.xyz,Ni,55.85,1.488113,1940.4,4,1,0,0,0,0,0,1,1,0,0,0,15,10
QEKDER.Rh.xyz,Rh,57.48,1.547374,2057.5,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QEKSEF.Rh.xyz,Rh,60.11,1.507416,2220.8,5,1,0,1,0,0,0,0,1,0,1,0,0,9
QEKSIJ.Rh.xyz,Rh,59.75,1.51288,2248.8,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QELLEZ.Ir.xyz,Ir,63.38,1.664276,1711.4,6,2,0,1,1,0,0,0,1,0,0,1,1,9
QELMOM.Ir.xyz,Ir,71.71,1.58211,2145.3,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QELZEM.Os.xyz,Os,74.2,1.72484,1815.8,4,1,0,0,1,0,0,0,1,0,0,0,0,8
QEMMAX.Rh.xyz,Rh,57.75,1.507299,2233.2,5,1,0,1,0,0,0,0,1,0,1,0,0,9
QEMRIJ.Co.xyz,Co,45.22,1.46998,1979.7,6,2,0,0,0,0,0,1,1,0,0,0,15,9
QENLUT.Ru.xyz,Ru,65.15,1.613651,1906.2,6,1,0,1,1,0,0,0,1,0,0,0,7,8
QENMIG.Os.xyz,Os,60.93,1.598625,2191.2,7,2,0,0,0,1,0,1,1,0,1,0,0,8
QENNOP.Co.xyz,Co,49.64,1.480579,1909.6,5,1,0,1,0,0,0,0,1,0,0,0,15,9
QENNUV.Co.xyz,Co,48.89,1.474805,1928.4,5,1,0,1,0,0,0,0,1,0,0,0,15,9
QEPGUO.Pt.xyz,Pt,72.13,1.550741,2245.2,6,1,0,1,1,0,0,0,0,0,0,0,7,10
QEPHEZ.Pt.xyz,Pt,71.88,1.550778,2246.3,6,1,0,1,1,0,0,0,0,0,0,0,7,10
QEPJEA.Os.xyz,Os,61.14,1.594115,2230.1,9,1,0,1,0,0,0,1,1,0,1,0,0,8
QEPZOD.Ir.xyz,Ir,73.61,1.572187,2226,6,1,0,1,1,1,0,0,1,0,0,1,8,9
QEQXAO.Pt.xyz,Pt,65.85,1.553642,2215.6,6,1,1,1,1,0,0,0,0,1,0,0,16,10
QESLIJ.Os.xyz,Os,63.67,1.610066,2143.7,9,2,0,1,0,0,0,0,1,0,0,0,0,8
QESLOP.Os.xyz,Os,70.98,1.626393,2051.5,9,2,0,1,0,0,0,1,1,0,0,0,0,8
QEVBUO.Rh.xyz,Rh,61.63,1.532826,2125.9,5,1,0,1,0,1,0,0,1,0,0,0,8,9
QEVLOT.Os.xyz,Os,74.63,1.634859,2033.1,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QEVLUZ.Os.xyz,Os,76.42,1.648992,1975.1,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QEWCAW.Ru.xyz,Ru,60.34,1.613168,1934.9,7,5,0,0,0,0,0,0,1,0,0,0,0,8
QEWCEA.Ru.xyz,Ru,63.43,1.566855,2016.9,5,3,0,0,0,0,0,0,1,0,0,-1,0,8
QEWCOK.Os.xyz,Os,66.48,1.637179,1986.1,5,3,0,0,0,0,0,0,1,0,0,-1,0,8
QEWGOO.Rh.xyz,Rh,58.92,1.608922,1878.9,5,1,0,1,0,0,0,0,1,0,0,0,6,9
QEWGUU.Rh.xyz,Rh,60.69,1.607083,1888.7,5,1,0,1,0,0,0,0,1,0,0,0,6,9
QEWSUG.Pt.xyz,Pt,64.67,1.60813,1988.4,6,1,1,0,0,0,0,0,1,0,0,0,0,10
QEWYAS.W.xyz,W,59.6,1.729171,1822.5,9,1,0,1,0,0,0,0,0,0,0,0,0,6
QEWYIA.W.xyz,W,61.62,1.727709,1820.5,9,1,0,1,0,0,0,0,1,0,0,0,0,6
QEXFAD.Ru.xyz,Ru,49.95,1.60829,1955.7,10,1,1,1,0,0,0,0,0,1,0,0,0,8
QEXFIL.Ru.xyz,Ru,52.65,1.619353,1967.2,11,1,1,1,1,0,0,0,1,0,0,0,0,8
QEXWAS.Ru.xyz,Ru,56.97,1.564313,2154.8,9,1,1,1,0,0,0,0,1,0,1,0,0,8
QEYLEM.Ru.xyz,Ru,66.01,1.592644,1953.9,6,1,0,0,1,1,0,0,1,0,0,0,0,8
QEYLIQ.Ru.xyz,Ru,64.38,1.609811,1890.1,6,1,0,0,1,0,0,0,1,1,0,0,16,8
QEYLOW.Ru.xyz,Ru,64.24,1.637708,1844.1,6,1,0,0,1,0,0,0,1,0,0,0,0,8
QEYLUC.Ru.xyz,Ru,67.41,1.675388,1694.1,6,1,0,1,1,0,0,0,1,0,0,0,6,8
QEYMAJ.Ru.xyz,Ru,68.16,1.576295,2077.4,6,1,0,0,1,1,0,0,1,0,0,0,0,8
QEYMEN.Ru.xyz,Ru,67.9,1.610921,1902.4,6,1,0,0,1,0,0,0,1,0,0,0,7,8
QEZCEG.Rh.xyz,Rh,62.48,1.536198,2107.5,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QEZKOV.W.xyz,W,67.38,1.764583,1732.6,9,1,0,1,0,0,0,1,0,0,0,0,0,6
QEZWAW.Zn.xyz,Zn,74.19,1.567339,1731.8,4,1,0,1,1,0,0,0,0,0,0,0,0,12
QIBTUS.Ru.xyz,Ru,63.83,1.590634,1991.7,6,1,0,1,1,0,0,0,1,1,1,0,17,8
QIBVAA.Ru.xyz,Ru,58.69,1.54046,2171.4,5,1,0,1,1,0,0,0,1,1,0,0,0,8
QIBVEE.Ru.xyz,Ru,60.54,1.60993,1893.8,6,1,0,1,1,0,0,0,1,1,0,0,6,8
QIBVII.Ru.xyz,Ru,63.82,1.590626,1991.8,6,1,0,1,1,0,0,0,1,1,1,0,17,8
QIBYUX.Hf.xyz,Hf,58.38,1.846948,1590.7,13,1,0,1,1,1,0,0,0,0,0,0,0,4
QIBZEJ.Ir.xyz,Ir,74.7,1.563248,2228.2,6,2,0,0,0,1,0,0,1,0,0,1,8,9
QIBZIN.Ir.xyz,Ir,73.92,1.559594,2250.9,6,2,0,0,0,1,0,0,1,0,0,1,8,9
QIBZOT.Ir.xyz,Ir,75.16,1.580606,2190.7,6,2,0,1,1,0,0,0,1,0,0,1,7,9
QIBZUZ.Ir.xyz,Ir,75.03,1.579091,2196.9,6,2,0,1,1,0,0,0,1,0,0,1,7,9
QICBAI.Ir.xyz,Ir,74.81,1.595892,2119.7,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QICBEM.Ir.xyz,Ir,75.34,1.597528,2110.8,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QICBIQ.Ir.xyz,Ir,75.4,1.605386,2082,6,2,0,1,1,0,0,0,1,0,0,0,7,9
QICBOW.Ir.xyz,Ir,72.38,1.588918,2179.1,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QICBUC.Ir.xyz,Ir,73.22,1.579532,2177.8,7,1,0,1,1,0,0,0,1,0,0,1,7,9
QICKUJ.Co.xyz,Co,48.92,1.478227,1909.3,5,1,0,1,0,0,0,0,1,0,0,0,15,9
QICTAZ.Pt.xyz,Pt,72.16,1.615559,1987.4,4,1,0,0,0,0,0,1,1,0,0,0,15,10
QIDGEP.Ru.xyz,Ru,60.54,1.624076,1900.1,6,2,0,1,0,0,0,0,1,0,0,0,15,8
QIDQIF.Ru.xyz,Ru,66.51,1.598757,1952.7,6,1,0,1,1,1,0,0,1,0,0,0,0,8
QIDSAZ.Ru.xyz,Ru,65.81,1.571267,2053.2,8,1,0,1,0,1,0,0,1,0,0,0,0,8
QIDTAA.Ru.xyz,Ru,64.76,1.59734,1966.2,8,1,0,1,0,0,0,0,1,0,0,0,0,8
QIDTII.Ru.xyz,Ru,63.73,1.573468,2053.2,8,1,0,1,0,1,0,0,1,0,0,0,0,8
QIFRII.Ir.xyz,Ir,72.21,1.640764,1930,6,1,1,1,0,0,0,0,1,0,0,0,6,9
QIGFET.Ir.xyz,Ir,73.27,1.577949,2204.1,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QIGFIX.Ir.xyz,Ir,72.16,1.582399,2181.8,6,1,0,1,0,0,0,0,1,0,1,1,17,9
QIGKEY.W.xyz,W,60.33,1.703387,1926.6,10,1,0,1,1,0,0,0,0,0,0,0,0,6
QIGLAV.W.xyz,W,62.77,1.706796,1926.6,10,1,0,1,1,0,0,0,0,0,0,0,0,6
QIGZAK.Ir.xyz,Ir,67.66,1.566091,2248.4,6,1,0,1,1,0,0,0,1,0,1,0,17,9
QIGZUD.Pd.xyz,Pd,58.42,1.513965,2144.7,4,1,0,0,0,1,0,0,1,0,0,0,8,10
QIHKID.Pd.xyz,Pd,57.9,1.522226,2117.4,4,1,0,0,1,1,0,0,1,0,0,0,8,10
QIHNUS.Rh.xyz,Rh,65.91,1.622318,1807.9,5,2,0,1,0,0,0,0,1,0,0,0,6,9
QIJKID.Ir.xyz,Ir,69.97,1.556073,2287,6,1,0,1,0,0,0,0,1,0,1,0,35,9
QILREL.Os.xyz,Os,61.58,1.617682,2156.6,7,1,0,1,0,0,0,0,1,0,0,0,0,8
QILSUZ.W.xyz,W,58.18,1.756213,1780.7,8,1,0,0,0,0,0,0,1,1,0,1,0,6
QILXUH.Co.xyz,Co,46.02,1.522961,1656.6,9,1,0,1,0,0,0,0,0,1,0,1,0,9
QINJUS.Ir.xyz,Ir,67.9,1.607341,2094,6,1,0,1,0,0,0,0,1,0,0,0,0,9
QINXIU.Ru.xyz,Ru,61.82,1.549141,2119.1,6,2,0,1,0,0,0,0,1,0,1,0,0,8
QINXUG.Ru.xyz,Ru,66.07,1.610517,1926.2,6,2,0,0,1,0,0,0,1,0,0,0,7,8
QINZEU.Fe.xyz,Fe,48.81,1.511966,1918.8,6,1,0,1,0,0,0,1,0,0,0,0,0,8
QINZIY.Fe.xyz,Fe,51.51,1.522211,1864.7,6,1,0,1,0,0,0,1,1,0,0,0,6,8
QIPLOQ.Ir.xyz,Ir,75.98,1.577763,2183.6,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QIPRIQ.Pt.xyz,Pt,76.21,1.57682,2122.1,4,1,0,0,1,0,0,0,1,0,0,0,7,10
QIPWUH.Fe.xyz,Fe,53.93,1.544452,1752.7,6,1,0,1,0,0,0,0,1,0,0,1,6,8
QIPXAO.Fe.xyz,Fe,53.52,1.544735,1757.6,6,1,0,1,0,0,0,0,1,0,0,1,6,8
QIRGUW.Rh.xyz,Rh,65.06,1.546611,2084.6,6,2,0,1,0,0,0,1,0,0,1,0,0,9
QIRMIN.W.xyz,W,68.44,1.852015,1506.6,6,1,0,1,1,0,0,0,1,0,0,0,0,6
QISPAK.Ru.xyz,Ru,65.02,1.592812,2030.8,9,2,0,1,0,0,0,1,1,0,0,0,0,8
QISRIT.Ir.xyz,Ir,67.92,1.600491,2077,8,1,0,1,0,0,0,0,1,0,0,0,0,9
QIWDEF.Pt.xyz,Pt,68.08,1.610378,1981,4,1,0,0,0,0,0,0,1,0,0,0,0,10
QIWDIJ.Ir.xyz,Ir,71.5,1.571939,2223.4,6,1,0,0,1,0,0,0,1,0,0,1,7,9
QIWQAO.Ru.xyz,Ru,59.05,1.541616,1836.4,6,2,0,0,0,0,0,0,1,0,0,1,0,8
QIYGOU.Ir.xyz,Ir,71.84,1.573362,2174.3,7,1,0,1,0,0,0,0,1,0,1,0,17,9
QIYGUA.Ir.xyz,Ir,72.6,1.578344,2145.7,7,1,0,1,0,0,0,0,1,0,1,0,17,9
QOHWUG.Rh.xyz,Rh,57.94,1.551643,2060.4,6,1,0,1,0,1,0,0,1,1,0,1,16,9
QOJBOG.Os.xyz,Os,65.53,1.68681,1861.8,6,1,0,1,0,0,0,0,1,0,0,0,6,8
QOKDIE.Ir.xyz,Ir,69.52,1.531454,2368.3,5,2,0,1,0,0,0,0,1,0,0,0,0,9
QOKDOK.Ir.xyz,Ir,64.72,1.599237,2205.7,6,2,0,1,0,0,0,0,1,0,0,1,6,9
QOKDUQ.Ir.xyz,Ir,70.29,1.620367,2131.1,6,2,0,1,0,0,0,0,1,0,0,0,6,9
QOMGEE.Mo.xyz,Mo,59.8,1.676338,1886.9,12,2,0,1,0,0,0,0,0,0,0,0,0,6
QOMKAE.Mo.xyz,Mo,57.02,1.664724,1916.7,12,1,0,1,0,0,0,0,0,1,0,0,0,6
QOMKEI.Mo.xyz,Mo,56.92,1.667731,1897.5,11,1,0,1,0,0,0,0,0,0,0,0,0,6
QONNAI.Os.xyz,Os,70.89,1.665284,1878.8,6,1,0,0,1,0,0,0,1,0,0,0,15,8
QONQER.Ru.xyz,Ru,65.42,1.583312,2087.4,9,2,0,1,0,0,0,1,0,0,0,0,0,8
QONSOC.Ru.xyz,Ru,60.25,1.607764,1959.8,6,2,0,1,0,0,0,0,1,0,0,0,15,8
QOPDOQ.Mn.xyz,Mn,56.34,1.617793,1628.4,6,1,0,1,0,0,0,0,1,0,0,0,6,7
QOPSAR.Ru.xyz,Ru,63.74,1.604222,1951.7,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QOPSEV.Ru.xyz,Ru,64.88,1.598839,1961.4,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QOPVAV.Fe.xyz,Fe,42.07,1.499361,1899.8,6,1,0,0,1,0,0,0,1,0,0,0,15,8
QOPVEZ.Fe.xyz,Fe,43.33,1.499371,1918.1,6,1,0,0,1,0,0,0,1,0,0,0,15,8
QOSZON.Fe.xyz,Fe,52.46,1.513603,1914.1,6,2,0,1,0,0,0,0,1,0,0,0,6,8
QOSZON01.Fe.xyz,Fe,52.48,1.513697,1914.2,6,2,0,1,0,0,0,0,1,0,0,0,6,8
QOSZON02.Fe.xyz,Fe,52.47,1.51367,1914.5,6,2,0,1,0,0,0,0,1,0,0,0,6,8
QOSZON03.Fe.xyz,Fe,52.29,1.513856,1915.2,6,2,0,1,0,0,0,0,1,0,0,0,6,8
QOTFIQ.Ir.xyz,Ir,67.07,1.555395,2156.5,6,1,0,1,0,0,0,0,1,0,1,0,17,9
QOTFOW.Ir.xyz,Ir,68.53,1.623567,2121,6,1,0,1,0,0,0,0,1,0,1,0,6,9
QOTQUO.Ir.xyz,Ir,74.27,1.582444,2180.5,6,1,0,1,1,1,0,0,1,0,0,0,7,9
QOTTOK.Fe.xyz,Fe,46.92,1.509691,1914,6,1,0,1,0,0,0,0,1,0,0,0,15,8
QOVBUB.Ru.xyz,Ru,63.34,1.584078,2037.7,6,1,0,1,1,0,0,0,1,0,0,1,0,8
QOVGIU.Ru.xyz,Ru,64.65,1.586514,2010.1,6,1,0,1,1,0,0,0,1,0,0,1,0,8
QOVGUG.Ru.xyz,Ru,61.33,1.570853,2085,6,1,0,1,1,0,0,0,1,0,0,1,0,8
QOWGOA.Ru.xyz,Ru,58.11,1.593285,1986.9,6,1,0,1,1,0,0,0,0,0,1,0,17,8
QOWGUG.Ru.xyz,Ru,62.68,1.58689,1987,6,1,0,1,1,1,0,0,0,0,0,0,8,8
QOXYEH.Ir.xyz,Ir,73.57,1.583241,2159.7,6,1,0,1,1,0,0,0,1,0,0,1,7,9
QOYBOX.Rh.xyz,Rh,61.7,1.561194,2002.9,7,1,1,0,0,0,0,0,1,1,0,0,0,9
QOYFUH.Ru.xyz,Ru,62.77,1.550447,2143.4,5,1,0,0,0,0,0,0,1,0,1,0,0,8
QOYGOC.Ru.xyz,Ru,65.22,1.609597,1997.6,6,2,0,0,1,0,0,0,1,0,0,0,0,8
QOYGUI.Ru.xyz,Ru,63.88,1.634383,1871.2,6,2,0,1,0,0,0,0,1,0,0,0,0,8
QOYHAP.Ru.xyz,Ru,61.04,1.574669,2105.7,6,1,0,0,1,0,0,0,1,0,1,0,17,8
QOZCEQ.Ru.xyz,Ru,66.44,1.604808,1915.2,6,1,0,0,1,0,0,0,1,0,0,0,7,8
QOZRAZ.Ir.xyz,Ir,69.92,1.567958,2246.4,6,1,0,1,1,0,0,0,0,0,0,1,7,9
QOZSAA.Ir.xyz,Ir,71.72,1.571105,2235.9,6,2,0,1,1,0,0,0,0,0,0,1,7,9
QUCBIB.Ru.xyz,Ru,65.61,1.611867,1912.1,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QUDXEU.Ru.xyz,Ru,65.58,1.607579,1896.6,6,1,0,1,1,0,0,0,0,0,1,0,17,8
QUDXUJ.Ir.xyz,Ir,77.86,1.598778,2101.7,6,1,0,1,1,0,0,1,1,0,0,0,7,9
QUDYAQ.Rh.xyz,Rh,63.22,1.555064,2058.7,6,1,0,0,1,0,0,1,1,0,1,0,0,9
QUDYEU.Ir.xyz,Ir,77.73,1.592159,2137.8,6,1,0,0,1,0,0,1,1,0,1,0,7,9
QUDYIY.Rh.xyz,Rh,67.26,1.561378,2037.1,6,2,0,0,1,0,0,1,1,0,0,0,0,9
QUDYOE.Ir.xyz,Ir,77.26,1.594414,2133.8,6,2,0,0,1,0,0,1,1,0,0,0,0,9
QUDZAR.Ru.xyz,Ru,67.01,1.604515,1932.6,8,1,0,1,0,0,0,1,1,0,0,0,0,8
QUDZEV.Ru.xyz,Ru,66.78,1.592757,1997.3,8,1,0,1,0,0,0,1,1,0,0,0,0,8
QUDZIZ.Ru.xyz,Ru,67.15,1.605411,1923.8,8,1,0,1,0,0,0,1,1,0,0,0,0,8
QUDZOF.Ru.xyz,Ru,67.5,1.596204,2009,8,1,0,1,0,0,0,1,1,0,0,0,0,8
QUFJOT.Ni.xyz,Ni,42.08,1.454479,1832.4,4,1,0,0,1,0,0,0,0,0,0,-1,7,10
QUFQOX.Mo.xyz,Mo,57.94,1.680568,1836.9,12,2,0,1,0,0,0,0,0,0,0,0,0,6
QUFTAP.Co.xyz,Co,50.79,1.478568,1909.7,5,1,0,1,0,0,0,0,1,0,0,0,15,9
QUFWEV.Pt.xyz,Pt,73.92,1.552803,2240.9,4,1,0,1,1,1,0,0,0,0,0,0,8,10
QUFWUL.Pt.xyz,Pt,73.93,1.550996,2243.5,4,1,0,1,1,1,0,0,0,0,0,0,8,10
QUGMOW.Ru.xyz,Ru,65.3,1.594029,1975.7,6,1,0,1,1,0,0,0,1,0,1,0,17,8
QUGMUC.Ru.xyz,Ru,68.82,1.611454,1856.9,6,1,0,1,1,0,0,0,1,0,0,0,7,8
QUGNAJ.Ru.xyz,Ru,65.29,1.590641,1964.4,6,1,0,1,1,0,0,0,1,0,1,0,0,8
QUGSUI.Ru.xyz,Ru,60.8,1.590154,2039.7,9,2,0,1,0,0,0,1,0,0,0,0,0,8
QUGTET.Ru.xyz,Ru,62.06,1.588299,2030.9,9,2,0,1,0,0,0,1,0,0,0,0,0,8
QUGVUK.Re.xyz,Re,61.65,1.748324,1755.9,6,1,0,1,0,0,0,0,1,0,0,0,6,7
QUHLOU.Ru.xyz,Ru,60.18,1.575596,2058,6,1,0,1,0,1,0,0,1,0,1,0,0,8
QUHNEM.Pt.xyz,Pt,74.92,1.550249,2243,6,2,0,0,1,0,0,1,0,0,0,0,7,10
QUJCUU.Ru.xyz,Ru,65.39,1.612413,1905.4,6,1,0,1,1,0,0,0,1,0,0,0,0,8
QUKLIU.W.xyz,W,60.11,1.736015,1856.3,7,2,0,0,1,0,0,0,1,0,0,0,0,6
QUMCIN.Ir.xyz,Ir,75.36,1.591689,2124.8,6,1,0,0,1,0,0,0,1,0,1,0,7,9
QUMCOQ.Ir.xyz,Ir,74.43,1.577362,2185.7,6,2,0,0,0,0,0,0,1,0,1,0,17,9
QUMCOT.Ir.xyz,Ir,74.65,1.584612,2152.9,6,1,0,1,1,0,0,0,1,0,0,0,7,9
QUMCUZ.Ir.xyz,Ir,77.08,1.611231,2044,6,1,0,1,1,0,0,0,1,0,0,0,7,9
QUMLAL.Pt.xyz,Pt,66.23,1.598826,2024.5,4,1,0,1,0,0,0,0,1,0,0,1,15,10
QUMLEP.Pt.xyz,Pt,73.27,1.602161,2059.1,4,1,0,1,0,0,0,0,1,0,0,1,6,10
QUMXOL.Fe.xyz,Fe,55.53,1.532025,1738.1,6,1,0,0,0,0,0,0,1,1,0,0,16,8
QUTGIV.Ir.xyz,Ir,62.24,1.633991,1961.6,7,1,0,1,0,0,0,0,1,0,0,0,0,9
QUTGOB.Ir.xyz,Ir,64.24,1.563245,2281.2,8,2,0,1,0,0,0,0,1,0,0,1,0,9
QUZXIT.Ru.xyz,Ru,63.99,1.61018,1963.6,6,1,0,1,1,0,0,0,1,0,0,0,7,8
RABGIN.Ir.xyz,Ir,67.7,1.592008,2103,8,1,0,1,0,0,0,0,1,0,0,1,0,9
RABGOT.Ir.xyz,Ir,67.48,1.591232,2111.2,8,1,0,1,0,0,0,0,1,0,0,1,0,9
RABNEO.Pt.xyz,Pt,68.58,1.541458,2289.6,6,1,0,1,1,0,0,0,0,0,0,1,7,10
RABNUE.Ru.xyz,Ru,55.59,1.578929,2083.2,6,1,0,1,0,0,0,0,1,1,1,0,16,8
RACGEH.Ru.xyz,Ru,62.98,1.58743,2023.9,8,1,0,1,0,0,0,0,1,0,0,0,0,8
RACVUN.Ir.xyz,Ir,76.18,1.588845,2122.8,6,1,0,1,1,0,0,0,0,1,0,0,7,9
RADMUF.Ru.xyz,Ru,62.87,1.593315,1975.4,6,1,0,1,0,0,0,0,1,1,0,0,0,8
RADYAW.Ru.xyz,Ru,60.15,1.543602,2134.2,5,1,0,1,0,0,0,0,1,0,0,0,0,8
RAFJIV.Ir.xyz,Ir,62.83,1.562524,2269,8,1,0,1,1,1,0,0,0,0,1,0,0,9
RAFKAK.Ru.xyz,Ru,60.48,1.602875,1977.8,6,1,0,1,1,0,0,0,1,0,0,0,7,8
RAHTEA.Pd.xyz,Pd,56.2,1.547907,1975.7,4,1,0,0,0,0,0,0,1,0,1,0,17,10
RAHTIE.Pd.xyz,Pd,55.28,1.512493,2200.2,4,1,0,0,0,0,0,0,1,0,1,0,17,10
RAHTOK.Ir.xyz,Ir,60.55,1.63397,2003.7,6,1,0,1,0,1,0,0,1,0,0,0,6,9
RAHTUQ.Ir.xyz,Ir,73.68,1.556468,2309.3,6,1,0,1,0,1,0,0,1,0,0,0,8,9
RAHVAY.Ir.xyz,Ir,67.11,1.638859,1971.6,6,1,0,1,0,1,0,0,1,0,0,0,6,9
RAHVEC.Ir.xyz,Ir,73.66,1.55559,2309.1,6,1,0,1,0,1,0,0,1,0,0,0,8,9
RAKFUI.Os.xyz,Os,65.93,1.636455,2034.9,7,4,0,0,0,0,0,1,1,0,0,0,0,8
RAKRIH.Rh.xyz,Rh,60.9,1.545097,2093.8,6,1,0,1,0,1,0,0,1,0,1,0,17,9
RAKSAA.Rh.xyz,Rh,58.52,1.523621,2199,6,1,0,1,0,1,0,0,1,0,1,0,17,9
RAKSEE.Rh.xyz,Rh,60.9,1.542635,2099.7,6,1,0,1,0,1,0,0,1,0,1,0,17,9
RAKVUX.Ru.xyz,Ru,57.59,1.603924,1981.2,6,2,0,1,0,0,0,0,1,0,0,0,15,8
RAKWAE.Ru.xyz,Ru,57.61,1.605085,1970.1,6,2,0,1,0,0,0,0,1,0,0,0,15,8
RAKXOT.Ir.xyz,Ir,71.19,1.602468,2120.4,7,4,1,0,0,0,0,0,1,0,0,0,1,9
RALMEY.Ru.xyz,Ru,65.7,1.609106,1914.5,6,1,0,1,1,1,0,0,1,0,0,0,7,8
RALMIC.Ru.xyz,Ru,65.5,1.605917,1942,6,1,0,1,1,1,0,0,1,0,0,0,7,8
RALPOJ.Ru.xyz,Ru,58.76,1.575266,2017.9,8,1,0,1,1,0,0,0,0,0,1,0,0,8
RAMGIV.Ru.xyz,Ru,65.73,1.592106,1957.1,6,1,0,0,1,0,0,0,1,0,1,0,0,8
RANKAT.Fe.xyz,Fe,45.63,1.515501,1848.1,6,1,0,0,1,0,0,0,1,0,0,1,15,8
RANKUM.Ru.xyz,Ru,65.69,1.599182,1957.1,6,1,0,1,0,1,0,0,1,0,0,0,8,8
RANLAT.Ru.xyz,Ru,66.19,1.598765,1965.6,6,1,0,1,0,1,0,0,1,0,0,0,8,8
RANLEX.Ru.xyz,Ru,65.92,1.603406,1935.5,6,1,0,1,0,1,0,0,1,1,0,0,8,8
RANNUR.Ru.xyz,Ru,65.65,1.602814,1932.4,6,1,0,1,1,1,0,0,1,0,0,0,0,8
RAPSOT.Fe.xyz,Fe,54.35,1.512312,1912.9,9,2,0,1,0,0,0,1,0,0,0,0,0,8
RAPSUZ.Fe.xyz,Fe,49.68,1.523409,1846.2,9,2,0,1,0,0,0,1,0,0,0,0,0,8
RAPVAH.Ru.xyz,Ru,56.73,1.596588,2017.8,6,1,0,1,0,0,0,0,1,0,0,0,15,8
RAPVEL.Ru.xyz,Ru,63.05,1.599109,1981.2,8,1,0,1,0,0,0,0,1,0,0,0,0,8
RAPVIN.Pt.xyz,Pt,71.26,1.532354,2320.7,4,1,0,0,0,0,0,0,1,0,1,1,17,10
RAPVIP.Ru.xyz,Ru,59.27,1.592936,2037.3,6,1,0,1,0,0,0,0,1,0,0,0,15,8
