ID,Metal,BDE,CoordNum,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum
EXUMAL.Ir.xyz,Ir,67.77,6,4,0,0,1,0,0,0,0,0,0,0,0,9
EXUNOA.Mo.xyz,Mo,49.88,8,2,0,1,0,1,0,0,1,1,0,0,0,6
EYEKEB.Ir.xyz,Ir,64.25,8,1,0,1,0,0,0,0,1,0,0,0,0,9
EYEPOO.Ru.xyz,Ru,55.79,6,2,0,1,1,0,0,0,1,0,0,0,1,8
EYUJOX.Rh.xyz,Rh,66,6,1,0,1,1,1,0,0,1,0,0,1,7,9
EZIQIN.Re.xyz,Re,55.18,8,4,0,0,1,0,0,0,1,0,0,0,0,7
EZIQOT.Re.xyz,Re,73.05,5,1,0,1,1,0,0,0,1,0,0,0,0,7
EZUGEL.Ru.xyz,Ru,68.49,8,1,0,1,0,0,0,0,1,0,0,0,0,8
FABKEC.Ir.xyz,Ir,59.71,8,1,0,1,1,0,0,0,0,0,0,0,0,9
FABVEK.Ta.xyz,Ta,60.3,6,2,0,1,0,1,0,0,0,0,0,0,0,5
FACBOD.Ru.xyz,Ru,61.87,6,1,0,1,0,0,0,1,1,0,0,0,0,8
FACGIC.Ru.xyz,Ru,60.47,7,2,0,1,0,0,0,1,1,0,0,0,0,8
FACYIU.Rh.xyz,Rh,61.54,6,1,0,1,1,0,0,0,1,0,1,0,7,9
FACZOB.Rh.xyz,Rh,61.37,6,1,0,1,1,0,0,0,1,0,1,0,7,9
FADJOJ.Ru.xyz,Ru,64.07,6,1,0,1,1,0,0,0,1,0,0,1,0,8
FADRAD.Pt.xyz,Pt,75.08,4,1,0,0,0,0,0,0,1,0,1,0,17,10
FADREH.Pt.xyz,Pt,71.45,4,2,0,0,0,0,0,0,1,0,0,0,1,10
FADTIO.Mo.xyz,Mo,55.26,6,1,0,0,0,0,0,1,1,0,0,0,0,6
FAGQIO.Ir.xyz,Ir,74.69,6,2,0,0,1,0,0,0,1,0,1,0,17,9
FAHKAA.Ir.xyz,Ir,68.86,6,1,0,1,0,0,0,1,0,0,0,0,6,9
FAJFON.W.xyz,W,63.81,10,1,0,1,1,0,0,0,0,0,0,0,0,6
FAJGII.W.xyz,W,63.4,10,1,0,1,1,0,0,0,0,0,0,0,0,6
FAJTOA.Os.xyz,Os,68.04,7,2,0,1,0,1,0,1,1,0,0,0,0,8
FAJTUG.Os.xyz,Os,65.45,7,2,0,1,0,1,0,1,1,0,0,0,0,8
FAJVAO.Os.xyz,Os,67.45,7,2,0,1,0,1,0,1,1,0,0,0,0,8
FAJVES.Mn.xyz,Mn,51.84,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FAJVES.Tc.xyz,Tc,58.52,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FAJWUL.Rh.xyz,Rh,56.24,9,2,1,1,0,0,0,0,1,0,0,1,0,9
FAJYOE.Ru.xyz,Ru,63.17,6,1,0,1,1,0,0,0,1,0,1,0,17,8
FAKXIY.Ir.xyz,Ir,67.1,6,1,0,1,1,0,0,0,1,0,0,1,15,9
FALLEJ.Ru.xyz,Ru,69.43,6,1,0,1,0,0,0,0,1,0,0,0,6,8
FALTEU.Ti.xyz,Ti,51.53,6,1,0,0,1,0,0,0,1,0,0,0,0,4
FAMDIH.Pt.xyz,Pt,67.83,4,1,0,1,0,0,0,0,1,0,0,0,15,10
FAMFOP.Ru.xyz,Ru,66.86,6,1,0,0,1,0,0,0,1,0,1,0,17,8
FAMFUV.Ru.xyz,Ru,65.52,5,1,0,0,1,0,0,0,1,0,0,0,0,8
FAMGAC.Ru.xyz,Ru,65.32,6,2,0,0,1,0,0,0,1,0,0,0,1,8
FAMGEG.Ru.xyz,Ru,61.5,6,1,0,0,1,0,0,0,1,0,1,0,17,8
FAMPMO.Mo.xyz,Mo,57.46,8,1,0,1,0,1,0,0,1,0,0,0,6,6
FANGAF.Pt.xyz,Pt,65.92,4,1,0,0,0,0,0,1,1,0,0,0,0,10
FANPEQ.Rh.xyz,Rh,67.4,9,2,1,1,0,0,0,1,0,0,0,0,0,9
FANSAR.Fe.xyz,Fe,48.32,6,1,0,1,1,0,0,0,1,0,0,0,7,8
FANSEV.Ir.xyz,Ir,73.66,6,2,0,1,0,0,0,0,1,0,0,0,6,9
FANSIZ.Ir.xyz,Ir,72.01,6,2,0,1,0,0,0,0,1,0,0,0,6,9
FANSOF.Ir.xyz,Ir,75.12,6,2,0,0,1,0,0,0,1,0,1,0,35,9
FANSUL.Ir.xyz,Ir,71.8,6,2,0,1,0,0,0,0,1,0,0,0,6,9
FANWEZ.Pt.xyz,Pt,75.71,4,1,0,0,0,1,0,0,1,1,0,0,8,10
FAPHIP.Pt.xyz,Pt,55.07,4,1,0,0,0,0,0,1,1,0,0,0,50,10
FAPROD.Ru.xyz,Ru,65.27,6,1,0,1,1,0,0,0,0,0,0,1,7,8
FAPVUP.Rh.xyz,Rh,63.3,5,1,0,0,1,0,0,1,1,0,1,0,0,9
FAPWAW.Ir.xyz,Ir,73.06,5,1,0,0,1,0,0,1,1,0,1,0,0,9
FAPWEA.Rh.xyz,Rh,65.83,5,1,0,0,0,0,0,1,1,0,1,0,0,9
FAQHIR.Ir.xyz,Ir,66.64,5,1,0,1,0,0,0,0,1,0,1,0,0,9
FAQHUD.Ir.xyz,Ir,65.65,5,1,0,1,0,0,0,0,1,0,1,0,0,9
FAQJAL.Ir.xyz,Ir,69.6,6,1,0,1,0,0,0,0,1,0,1,0,17,9
FARLOZ.Pt.xyz,Pt,72.54,4,1,0,1,0,0,0,0,1,0,0,0,15,10
FARLOZ10.Pt.xyz,Pt,72.54,4,1,0,1,0,0,0,0,1,0,0,0,15,10
FATKUG.Fe.xyz,Fe,44.83,6,1,0,0,1,0,0,0,1,0,0,0,15,8
FATLAR.Ni.xyz,Ni,52.95,4,1,0,0,1,0,0,0,1,0,0,0,7,10
FATPIA.Ir.xyz,Ir,58.71,6,1,0,1,0,1,0,0,1,0,1,0,0,9
FATTUR.Ru.xyz,Ru,65.01,6,1,0,1,1,1,0,0,1,0,0,0,7,8
FATVIH.Ru.xyz,Ru,67.2,6,1,0,1,1,0,0,0,1,0,0,0,0,8
FATXON.Rh.xyz,Rh,57.3,5,1,0,0,0,0,0,0,1,1,0,1,15,9
FAWVUV.Ru.xyz,Ru,64.9,6,1,0,0,0,1,1,0,1,0,0,0,9,8
FAYJEU.Pt.xyz,Pt,71.12,4,1,0,1,0,0,0,0,1,0,0,0,6,10
FAYJOE.Ir.xyz,Ir,69.47,7,3,0,1,0,0,0,0,1,0,0,1,1,9
FAYXEL.Fe.xyz,Fe,50.53,8,2,0,1,1,0,0,0,0,0,0,0,1,8
FAZDAO.Fe.xyz,Fe,49.59,7,1,0,1,1,0,0,0,0,0,0,0,0,8
FAZKEX.Zr.xyz,Zr,53.07,15,2,0,1,0,0,0,0,0,0,0,0,0,4
FEBLEE.Re.xyz,Re,67.27,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FEBLII.Re.xyz,Re,65.99,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FEBLOO.Re.xyz,Re,65.38,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FEBSEK.Cr.xyz,Cr,30.28,7,1,0,0,0,0,0,0,1,0,0,1,0,6
FECNIK.Ru.xyz,Ru,61.58,9,1,1,1,0,0,0,0,1,0,1,0,0,8
FEDDAT.Re.xyz,Re,59.08,9,1,0,1,0,0,0,0,1,0,0,1,0,7
FEFXET.Fe.xyz,Fe,49.17,5,1,0,1,0,0,0,0,1,0,0,-1,6,8
FEFXIX.Fe.xyz,Fe,52.3,5,1,0,1,0,0,0,0,0,0,0,-1,6,8
FEGCID.Ir.xyz,Ir,75.07,6,1,0,1,1,0,0,0,1,0,0,0,7,9
FEGGEE.Os.xyz,Os,69.98,9,2,0,1,0,0,0,0,1,0,0,1,0,8
FEGXIY.Ru.xyz,Ru,56.62,6,1,0,1,0,0,0,0,1,0,1,0,15,8
FEHPPE01.Fe.xyz,Fe,48.09,6,2,0,0,0,0,0,0,1,0,0,0,15,8
FEHPPE10.Fe.xyz,Fe,47.6,6,2,0,0,0,0,0,0,1,0,0,0,15,8
FEJCIG.Ir.xyz,Ir,75.85,6,1,0,0,1,0,0,0,1,0,1,0,17,9
FEJCOM.Ir.xyz,Ir,44.69,6,1,0,0,1,0,0,0,1,0,0,0,7,9
FEJHAF.Ru.xyz,Ru,64.6,6,1,0,1,1,1,0,0,1,0,0,0,0,8
FEJHEJ.Ru.xyz,Ru,66.83,6,1,0,1,1,1,0,0,1,0,0,0,7,8
FEKJEK.Ru.xyz,Ru,59.17,6,1,0,1,0,0,0,1,1,0,0,0,6,8
FEKJIO.Fe.xyz,Fe,49.74,6,1,0,1,0,0,0,1,1,0,0,0,6,8
FEKLUD.Pt.xyz,Pt,71.89,4,1,0,0,0,0,0,0,1,0,0,0,15,10
FEKPUG.Fe.xyz,Fe,42.98,6,1,0,0,0,0,0,0,1,0,0,1,15,8
FEMXIF.Ir.xyz,Ir,60.24,5,1,0,0,0,0,0,0,1,0,0,0,0,9
FEQGOY.Ru.xyz,Ru,60.75,5,1,0,1,1,0,0,0,1,0,0,0,0,8
FEQRUP.Ru.xyz,Ru,55.42,6,2,0,0,0,1,0,0,1,0,0,0,0,8
FEQSAW.Os.xyz,Os,60.51,5,1,0,0,1,0,0,0,1,0,0,1,7,8
FEQSAX.Ir.xyz,Ir,67.22,6,1,0,0,1,0,0,0,1,0,1,0,0,9
FERXEF.Rh.xyz,Rh,61.75,6,2,0,0,1,0,0,0,1,0,0,1,7,9
FESQEZ.Re.xyz,Re,55.33,8,4,0,0,1,1,0,0,1,0,0,0,0,7
FESQID.Re.xyz,Re,57.13,7,2,0,0,1,1,0,0,1,0,0,0,0,7
FETDOZ.Mo.xyz,Mo,60.03,6,2,0,0,1,1,0,0,0,0,0,0,0,6
FETJOF.Ir.xyz,Ir,77.18,6,1,0,1,1,0,0,0,0,0,0,0,7,9
FEVTIJ.W.xyz,W,46.34,6,2,0,0,0,0,0,1,1,0,0,0,0,6
FEVTOP.W.xyz,W,59.74,8,5,0,0,0,0,0,0,1,0,0,0,0,6
FEVZEO.Ir.xyz,Ir,73.08,6,1,0,1,1,0,0,0,1,0,1,0,17,9
FEVZIS.Ir.xyz,Ir,60.6,5,1,0,1,1,0,0,0,1,0,0,0,0,9
FEVZOY.Ir.xyz,Ir,65.12,6,2,0,1,1,0,0,0,1,0,0,0,1,9
FEWTOQ.Mo.xyz,Mo,52.09,6,1,0,0,0,0,0,0,1,1,0,0,0,6
FEXGUK.Ta.xyz,Ta,60.56,12,1,0,1,0,0,0,0,0,1,0,1,0,5
FEXKIC.Ta.xyz,Ta,62.63,12,1,0,1,0,0,0,0,0,1,0,0,0,5
FEYCUH.Co.xyz,Co,47.69,5,1,0,0,0,0,0,0,1,0,0,0,15,9
FEYROT.Os.xyz,Os,73.63,7,4,1,0,0,0,0,0,1,0,0,0,1,8
FEYRUZ.Os.xyz,Os,73.42,8,4,1,0,0,0,0,0,1,0,0,0,0,8
FEYTUY.Ta.xyz,Ta,61.89,11,1,0,1,1,0,0,0,0,0,0,0,0,5
FEZBUH.Ta.xyz,Ta,61.77,13,2,0,1,1,0,0,0,0,0,0,0,0,5
FEZCUI.Ta.xyz,Ta,57.2,12,2,0,1,0,0,0,0,0,0,0,0,0,5
FEZFOF.Ir.xyz,Ir,66.84,6,2,0,1,1,0,0,0,1,0,0,0,7,9
FEZFUL.Ir.xyz,Ir,76.47,6,2,0,1,1,0,0,0,1,0,0,1,7,9
FEZGIC.Re.xyz,Re,63.55,7,3,0,0,0,0,0,1,1,0,0,0,0,7
FEZNEE.Ir.xyz,Ir,69.23,5,2,0,0,0,0,0,0,1,0,1,0,35,9
FIBFIF.Fe.xyz,Fe,57.17,5,1,0,1,0,0,0,0,1,0,0,-1,6,8
FIBMAF.Ru.xyz,Ru,74.91,9,2,0,1,0,0,0,1,0,0,0,0,0,8
FIBWUJ.Os.xyz,Os,72.59,6,1,0,0,1,0,0,0,1,0,1,0,0,8
FIBXAQ.Os.xyz,Os,73.83,5,1,0,0,1,0,0,0,1,0,0,0,0,8
FICDON.Re.xyz,Re,70.47,6,1,0,1,1,0,0,0,1,0,0,0,6,7
FICMAF.Re.xyz,Re,60.73,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FICMEJ.Re.xyz,Re,72.41,6,1,0,0,0,0,0,0,1,0,0,0,15,7
FICMIN.Re.xyz,Re,70.13,7,2,0,1,0,0,0,0,1,0,0,0,0,7
FICMOT.Re.xyz,Re,66.16,6,1,0,0,0,0,0,0,1,0,0,0,15,7
FICMUZ.Ir.xyz,Ir,71.75,8,2,0,1,0,0,0,1,1,0,0,0,0,9
FIDPUD.Rh.xyz,Rh,63.65,5,2,0,0,1,0,0,0,1,0,0,0,7,9
FIFKIO.Ru.xyz,Ru,55.83,6,1,0,1,1,0,0,0,1,0,0,0,0,8
FIGBED.Ir.xyz,Ir,59.48,5,1,0,1,1,0,0,0,1,0,0,0,0,9
FIGCOP.Ta.xyz,Ta,62.79,10,1,0,1,1,0,0,0,0,0,0,0,0,5
FIGPAM.Pt.xyz,Pt,69.43,4,2,0,0,0,0,0,0,1,0,0,0,1,10
FIGRES.Ir.xyz,Ir,65.68,5,1,0,1,0,0,0,0,1,0,1,0,0,9
FIGZOL.Ru.xyz,Ru,59.46,6,1,0,1,0,0,0,0,1,0,0,1,6,8
FIGZUR.W.xyz,W,71.56,6,1,0,0,1,0,0,0,1,0,0,0,7,6
FIHBOO.W.xyz,W,50.05,7,1,0,1,1,0,0,0,1,0,0,0,0,6
FIHHOU.Ru.xyz,Ru,65.51,9,2,0,1,0,0,0,1,1,0,0,0,0,8
FIHHUA.Ru.xyz,Ru,67.23,9,2,0,1,0,0,0,1,1,0,0,0,0,8
FIHJAI.Ru.xyz,Ru,60.4,8,3,0,1,0,0,0,1,1,0,0,0,0,8
FIHJEM.Ru.xyz,Ru,65.35,9,2,0,1,0,0,0,1,1,0,0,0,0,8
FIHJIQ.Ru.xyz,Ru,61.29,9,1,0,1,0,0,0,1,1,0,1,0,0,8
FIHJOW.Ru.xyz,Ru,62.21,9,1,0,1,0,0,0,1,1,0,1,0,0,8
FIHJUC.Ru.xyz,Ru,62.68,9,1,0,1,0,0,0,1,1,0,1,0,0,8
FIHKAJ.Ru.xyz,Ru,67.05,9,2,0,1,0,0,0,1,1,0,0,0,0,8
FIJJEQ.Ru.xyz,Ru,64.11,6,1,0,1,0,0,0,0,1,0,1,0,17,8
FIJKOB.Ru.xyz,Ru,62.72,6,1,0,1,1,0,0,0,1,0,1,0,17,8
FIJKOB01.Ru.xyz,Ru,63.02,6,1,0,1,1,0,0,0,1,0,1,0,17,8
FIJMER.Ir.xyz,Ir,75.22,6,2,0,0,1,0,0,0,1,0,0,0,7,9
FIJPOD.Rh.xyz,Rh,52.75,5,1,0,1,0,0,0,0,1,0,0,0,6,9
FIKHOX.Ir.xyz,Ir,64.95,8,1,0,1,0,0,0,0,0,0,1,1,0,9
FIKREW.Fe.xyz,Fe,49.35,6,1,0,1,0,0,0,0,1,0,0,0,6,8
FIKZEE.W.xyz,W,65.34,12,1,0,1,0,0,0,0,1,0,0,0,0,6
FIKZII.W.xyz,W,68.6,12,1,0,1,0,0,0,0,1,0,0,0,0,6
FILKAP.Fe.xyz,Fe,52.7,5,1,0,1,0,0,0,0,1,0,0,-1,6,8
FILPAR.Re.xyz,Re,52.78,8,1,0,1,0,0,0,0,0,0,0,0,0,7
FILZOS.Ni.xyz,Ni,55.81,4,1,0,0,1,0,0,0,1,0,0,0,7,10
FIMBIM.Fe.xyz,Fe,52.4,6,1,0,1,0,0,0,1,1,0,0,0,0,8
FIMMIX.Re.xyz,Re,62.3,5,1,0,0,0,0,0,0,1,0,0,1,0,7
FIMMIY.Ru.xyz,Ru,65.85,6,1,0,0,1,0,0,0,1,0,1,0,0,8
FIMMOE.Ru.xyz,Ru,66.67,6,1,0,0,1,0,0,0,1,0,1,0,0,8
FIMMUK.Ru.xyz,Ru,68.11,6,1,0,0,1,1,0,0,1,0,0,0,0,8
FIMNAR.Ru.xyz,Ru,63.09,7,1,0,1,1,0,0,0,1,0,0,0,0,8
FIPBAI.Rh.xyz,Rh,65.46,9,2,1,1,0,0,0,0,0,0,0,0,0,9
FIPBEM.Rh.xyz,Rh,64.46,9,1,1,1,0,0,0,0,0,0,0,0,0,9
FIPBIQ.Rh.xyz,Rh,59.78,8,1,1,1,0,0,0,0,1,0,0,0,0,9
FIPTED.Zr.xyz,Zr,49.56,13,1,0,1,0,0,0,0,1,0,0,1,0,4
FIQPEA.Os.xyz,Os,68.54,7,3,0,0,1,0,0,0,1,1,0,0,0,8
FIRCEO.Ir.xyz,Ir,64.94,6,1,0,0,0,0,0,0,1,0,1,0,15,9
FIRCEO01.Ir.xyz,Ir,64.95,6,1,0,0,0,0,0,0,1,0,1,0,15,9
FIRDER.Ir.xyz,Ir,70.24,5,1,1,0,0,0,0,0,1,0,0,0,15,9
FIRYOV.Ir.xyz,Ir,63.56,8,1,0,1,0,0,0,0,1,0,0,0,0,9
FISKAW.Fe.xyz,Fe,59.14,6,1,0,1,1,0,0,1,1,0,0,0,15,8
FIVQIK.Ru.xyz,Ru,67.12,6,1,0,1,1,0,0,0,1,0,0,0,7,8
FIVVOV.Ir.xyz,Ir,50.66,5,1,0,0,1,0,1,0,1,0,0,1,0,9
FIZLUV.Re.xyz,Re,69.57,9,2,0,1,0,0,0,0,1,0,0,0,0,7
FIZMAC.Re.xyz,Re,64.81,10,4,0,1,0,0,0,0,1,0,0,0,0,7
FIZVIT.W.xyz,W,54.77,9,1,0,1,1,0,0,0,1,0,0,0,0,6
FIZYUK.Rh.xyz,Rh,54.21,5,1,0,1,1,1,0,0,0,0,1,0,0,9
FMSCFE.Fe.xyz,Fe,57.31,9,1,0,1,0,0,0,1,0,0,0,0,0,8
FOBLEN.Rh.xyz,Rh,66.47,4,1,0,0,0,0,0,0,1,0,0,0,15,9
FOBRAS.Re.xyz,Re,56.76,8,1,0,1,1,0,0,0,0,0,0,0,0,7
FOBSUK.Mo.xyz,Mo,52.88,10,1,0,1,0,1,0,0,1,0,0,0,0,6
FOBSUK10.Mo.xyz,Mo,52.88,10,1,0,1,0,1,0,0,1,0,0,0,0,6
FOBVOH.Re.xyz,Re,65.68,9,1,0,1,1,0,0,0,1,0,0,1,0,7
FODBIJ.Ru.xyz,Ru,66.31,9,3,0,1,0,0,0,0,1,0,0,0,0,8
FODBOP.Ir.xyz,Ir,70.8,6,1,0,1,0,0,0,0,1,0,0,0,6,9
FOFJEP.Ta.xyz,Ta,60.1,10,2,0,1,0,0,0,0,1,0,0,0,0,5
FOGLOE.Rh.xyz,Rh,60.7,6,1,0,1,1,1,0,0,1,0,0,0,7,9
FOGLUK.Rh.xyz,Rh,61.93,6,1,0,1,1,1,0,0,1,0,0,0,7,9
FOGMAR.Ir.xyz,Ir,75.66,6,1,0,1,1,1,0,0,1,0,0,0,7,9
FOHDAJ.Mo.xyz,Mo,63.94,9,1,0,1,0,0,0,0,1,0,0,0,0,6
FOHDEN.Mo.xyz,Mo,62.95,9,1,0,1,0,0,0,0,1,0,0,0,0,6
FOHDIR.Mo.xyz,Mo,54.12,9,1,0,1,0,0,0,0,1,0,0,1,0,6
FOHGEO.Fe.xyz,Fe,53.85,8,1,0,1,0,0,0,0,1,0,0,0,0,8
FOHTIF.Rh.xyz,Rh,66.91,9,1,0,1,0,0,0,1,0,0,0,0,0,9
FOHYIL.Ir.xyz,Ir,75.95,6,1,0,1,1,0,0,0,1,0,1,0,7,9
FOJPUP.Os.xyz,Os,63.46,6,1,0,1,0,0,0,0,1,0,1,0,0,8
FOKCEN.Mn.xyz,Mn,55.49,6,1,0,1,0,0,0,0,0,0,0,0,6,7
FOKHUJ.Ir.xyz,Ir,72.9,6,1,0,1,1,0,0,0,1,0,1,0,17,9
FOKLAT.Ir.xyz,Ir,69.28,6,1,1,1,0,0,0,0,1,1,0,0,16,9
FOLXAI.Mn.xyz,Mn,37.78,8,2,0,1,0,0,0,1,1,0,0,1,0,7
FOMLUO.Rh.xyz,Rh,58.05,6,1,0,1,0,0,0,0,1,0,0,1,15,9
FOMPAY.Ti.xyz,Ti,49.62,10,1,0,1,0,0,0,0,1,0,0,0,0,4
FONDUH.Ir.xyz,Ir,73.76,6,2,0,0,1,0,0,0,1,0,0,1,7,9
FONDUH01.Ir.xyz,Ir,74.75,6,2,0,0,1,0,0,0,1,0,0,1,7,9
FONWOW.Fe.xyz,Fe,49.85,6,1,0,1,1,0,0,0,1,0,0,1,15,8
FOPVOV.Ir.xyz,Ir,70.66,6,2,0,1,1,0,0,0,0,0,0,0,7,9
FOQLUV.Fe.xyz,Fe,45.54,7,3,1,0,1,0,0,0,1,0,0,1,1,8
FOQYOZ.Ru.xyz,Ru,65.34,6,1,0,1,0,1,0,0,1,0,1,0,0,8
FOQYUF.Ru.xyz,Ru,53.38,6,1,0,0,1,0,0,0,1,0,1,0,0,8
FORDAS.Ir.xyz,Ir,68.59,6,1,0,1,0,0,0,0,1,0,0,0,6,9
FORMAD.Fe.xyz,Fe,46.35,6,1,0,0,1,0,0,0,1,0,0,1,7,8
FORSUA.W.xyz,W,42.74,7,1,0,1,1,0,0,0,0,0,0,0,0,6
FORVAM.Ir.xyz,Ir,74.53,6,1,0,1,1,0,0,0,1,0,0,0,7,9
FORVEQ.Ir.xyz,Ir,73.95,5,1,0,1,1,0,0,0,1,0,0,1,7,9
FORVIU.Ir.xyz,Ir,76.01,5,1,0,1,1,0,0,0,1,0,0,1,7,9
FOSJAY.Fe.xyz,Fe,44.65,6,1,0,1,0,0,0,0,1,0,1,0,53,8
FOTBAR.Pd.xyz,Pd,62.45,4,1,0,0,0,1,0,0,1,0,0,0,8,10
FOTBAR10.Pd.xyz,Pd,63.63,4,1,0,0,0,1,0,0,1,0,0,0,8,10
FOTKIL.Rh.xyz,Rh,54.95,4,1,0,0,1,0,0,0,1,0,0,2,0,9
FOVCEY.Mn.xyz,Mn,53.34,6,1,0,1,0,0,0,0,1,0,0,0,6,7
FOVGUV.Fe.xyz,Fe,49.26,8,1,0,1,0,0,0,0,1,0,0,0,0,8
FOVKUZ.Ru.xyz,Ru,67.74,5,1,1,0,0,0,0,0,1,0,1,0,0,8
FOVLAG.Ru.xyz,Ru,67.52,5,1,1,0,0,0,0,0,1,0,1,0,0,8
FOVLEK.Ru.xyz,Ru,66.41,5,1,1,0,0,0,0,0,1,0,1,0,0,8
FOVMAE.Ru.xyz,Ru,54.37,9,1,0,1,1,0,0,0,1,0,0,0,0,8
FOVYIB.Ir.xyz,Ir,74.28,6,1,0,1,0,0,0,0,1,0,1,0,17,9
FOVYOH.Ir.xyz,Ir,68.9,6,1,0,1,1,0,0,0,1,0,0,0,0,9
FOXKUZ.Rh.xyz,Rh,62.58,6,2,0,0,1,0,0,0,1,0,0,0,7,9
FOYCEB.Ru.xyz,Ru,58.11,9,2,1,1,1,0,0,0,0,0,0,0,0,8
FOYHAD.Rh.xyz,Rh,60.66,5,2,0,1,0,0,0,0,0,0,1,0,0,9
FOYHEG.V.xyz,V,70.31,8,1,0,1,0,0,0,0,1,0,0,0,0,5
FOYJAE.Ir.xyz,Ir,76.17,6,1,0,0,0,0,0,0,1,0,1,1,17,9
FOZXOH.W.xyz,W,62.72,12,1,0,1,0,0,0,0,0,0,0,1,0,6
FUBNOF.Ir.xyz,Ir,69.58,6,1,0,1,0,0,0,0,1,0,1,0,35,9
FUBPUN.Ru.xyz,Ru,58.92,10,1,1,1,0,0,0,0,1,0,0,0,0,8
FUBQEZ.Pt.xyz,Pt,69.47,4,1,0,0,0,0,0,0,1,0,1,0,17,10
FUCDIQ.Ir.xyz,Ir,70.55,6,1,0,0,0,1,0,0,1,0,1,0,17,9
FUCDOW.Ir.xyz,Ir,74.33,6,1,0,1,0,0,0,0,1,0,1,0,17,9
FUFYUD.Ru.xyz,Ru,66.04,6,1,0,1,1,0,0,0,1,0,0,0,7,8
FUGGOF.W.xyz,W,56.21,9,6,0,0,0,0,0,0,1,0,0,0,0,6
FUJLAX.Ir.xyz,Ir,73.95,4,1,0,0,0,0,0,0,1,0,1,0,53,9
FUJPAB.Y.xyz,Y,69.25,12,1,0,1,0,1,0,0,0,0,0,0,0,3
FULFIE.Ru.xyz,Ru,66.63,6,1,0,1,1,0,0,0,1,0,0,0,0,8
FULFOK.Ru.xyz,Ru,64.86,6,1,0,1,1,0,0,0,1,0,0,0,0,8
FULNEI.Ir.xyz,Ir,71.03,6,3,0,0,0,0,0,0,1,0,0,0,0,9
FULNIK.Mo.xyz,Mo,43.28,8,2,0,0,0,0,0,1,1,0,1,0,0,6
FULNIM.Ir.xyz,Ir,65.37,5,2,0,1,0,0,0,0,0,1,0,0,0,9
FUPHII.Ru.xyz,Ru,54.65,9,1,0,1,0,0,0,0,1,0,1,0,0,8
FUPMIN.Ir.xyz,Ir,64.15,6,1,0,1,1,0,0,0,1,0,0,0,6,9
FURJEJ.Ru.xyz,Ru,64.49,6,1,0,0,0,0,0,0,1,0,0,1,15,8
FURJIN.Ru.xyz,Ru,61.8,6,2,0,0,0,0,0,0,1,0,0,0,15,8
FURWOE.Ir.xyz,Ir,59.01,6,2,0,1,1,0,0,0,1,0,0,0,7,9
FUSMOX.Ir.xyz,Ir,66.35,6,1,0,1,0,0,0,0,1,0,0,0,6,9
FUSMUD.Ir.xyz,Ir,68.62,5,1,0,1,0,0,0,0,1,0,0,1,0,9
FUSNAK.Ir.xyz,Ir,61.99,6,1,0,1,0,0,0,0,1,0,0,0,6,9
FUSXEW.Au.xyz,Au,29.25,5,1,0,0,0,0,0,0,0,0,1,0,0,11
FUTHIN.Ru.xyz,Ru,58.04,6,2,0,1,0,0,0,0,1,0,0,0,15,8
FUTHIN01.Ru.xyz,Ru,58.04,6,2,0,1,0,0,0,0,1,0,0,0,15,8
FUTWUN.Ru.xyz,Ru,61.58,6,1,0,0,1,0,0,0,1,0,0,1,15,8
FUVDOQ.Os.xyz,Os,65.47,9,1,0,1,0,0,0,0,1,0,0,1,0,8
FUXFEL.Fe.xyz,Fe,49.97,5,1,0,1,1,0,0,0,1,0,0,0,0,8
FUZSIF.Ru.xyz,Ru,62.79,6,1,0,1,0,1,0,0,1,0,0,0,8,8
FUZSOL.Ru.xyz,Ru,67.96,6,1,0,1,0,1,0,0,1,0,0,0,8,8
FUZTAY.Ru.xyz,Ru,68.68,6,1,0,0,0,1,0,0,1,0,0,0,8,8
GABBIU.Os.xyz,Os,66.71,5,1,0,1,0,0,0,0,1,0,0,0,6,8
GABCUH.Zr.xyz,Zr,58.59,13,2,0,1,0,0,0,0,1,0,0,0,0,4
GABDOC.Zr.xyz,Zr,61.14,12,1,0,1,0,0,0,0,0,0,0,0,0,4
GABFEU.Nb.xyz,Nb,62.55,12,2,0,1,0,0,0,0,0,0,0,-1,0,5
GABSUZ.Ir.xyz,Ir,78.8,6,1,0,1,1,0,0,0,1,1,0,0,7,9
GABTAG.Ir.xyz,Ir,74.73,6,1,0,0,1,0,0,0,1,1,1,0,0,9
GABTOS.Mo.xyz,Mo,60.94,7,2,0,1,0,0,0,0,1,0,0,0,0,6
GACJEZ.Pt.xyz,Pt,68.67,4,1,0,0,0,0,0,0,1,0,0,1,15,10
GACLAB.Ir.xyz,Ir,67.42,5,1,0,1,0,0,0,0,1,0,1,0,0,9
GACMAY.Ta.xyz,Ta,58.72,13,1,0,1,0,0,0,0,0,0,0,0,0,5
GACSIQ.Ru.xyz,Ru,63.64,5,1,0,1,1,0,0,0,1,0,0,0,0,8
